Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments,cleaned_Timestamp,cleaned_Gender,cleaned_Country,cleaned_state,cleaned_self_employed,cleaned_family_history,cleaned_treatment,cleaned_work_interfere,cleaned_no_employees,cleaned_remote_work,cleaned_tech_company,cleaned_benefits,cleaned_care_options,cleaned_wellness_program,cleaned_seek_help,cleaned_anonymity,cleaned_leave,cleaned_mental_health_consequence,cleaned_phys_health_consequence,cleaned_coworkers,cleaned_supervisor,cleaned_mental_health_interview,cleaned_phys_health_interview,cleaned_mental_vs_physical,cleaned_obs_consequence,cleaned_comments
2014-08-27 15:47:26,34,M,United States,VT,No,Yes,No,,More than 1000,No,Yes,Yes,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,Yes,,20140827 154726,,united states,vt,,yes,,,1000,,yes,yes,sure,dont know,dont know,dont know,dont know,maybe,,,,,maybe,dont know,yes,
2014-08-27 15:47:33,26,F,United States,CA,No,No,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,No,Don't know,Somewhat difficult,Yes,Maybe,Some of them,Some of them,No,No,No,Yes,,20140827 154733,f,united states,ca,,,yes,sometimes,100500,,yes,yes,yes,,,dont know,somewhat difficult,yes,maybe,,,,,,yes,
2014-08-27 15:50:26,24,Male,United States,AZ,No,No,Yes,Rarely,26-100,No,Yes,Yes,Yes,Yes,No,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No,,20140827 155026,male,united states,az,,,yes,rarely,26100,,yes,yes,yes,yes,,dont know,dont know,,,,yes,,,dont know,,
2014-08-27 15:51:36,37,Male,Canada,,No,Yes,Yes,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No,,20140827 155136,male,canada,,,yes,yes,rarely,1000,,,yes,yes,yes,yes,dont know,dont know,maybe,maybe,,,,,dont know,,
2014-08-27 15:53:39,43,Male,United States,MA,Yes,Yes,Yes,Often,6-25,Yes,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,So much depends upon the organization. ,20140827 155339,male,united states,,yes,yes,yes,often,625,yes,yes,yes,yes,,,yes,easy,,,yes,yes,maybe,maybe,yes,,much depends upon organization
2014-08-27 15:53:59,40,Genderqueer,United States,VA,No,Yes,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Don't know,Yes,Don't know,Yes,Maybe,No,Some of them,No,Maybe,Yes,No,,20140827 155359,genderqueer,united states,va,,yes,,never,1000,,yes,yes,yes,yes,dont know,yes,dont know,yes,maybe,,,,maybe,yes,,
2014-08-27 15:54:45,30,male,United States,WA,No,Yes,Yes,Often,More than 1000,No,Yes,Yes,Yes,Yes,No,Don't know,Very difficult,Yes,No,Some of them,No,No,No,No,Yes,,20140827 155445,male,united states,wa,,yes,yes,often,1000,,yes,yes,yes,yes,,dont know,difficult,yes,,,,,,,yes,
2014-08-27 15:55:07,34,M,United States,CA,No,No,Yes,Sometimes,6-25,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Yes,Yes,Some of them,No,No,No,Don't know,No,Now at starutp.  Previously worked at big tech company which was actually quite good at supporting mental health issues.  Still wouldn't share with bosses/other employees though as there remains a strong negative stigma.,20140827 155507,,united states,ca,,,yes,sometimes,625,,yes,dont know,sure,,,dont know,dont know,yes,yes,,,,,dont know,,starutp previously worked big tech company actually quite good supporting mental health issues still wouldnt share bossesother employees though remains strong negative stigma
2014-08-27 15:55:07,27,Male,United States,OR,No,Yes,Yes,Sometimes,100-500,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Yes,No,No,No,No,Yes,Don't know,No,,20140827 155507,male,united states,,,yes,yes,sometimes,100500,,yes,dont know,sure,,dont know,dont know,dont know,yes,,,,,yes,dont know,,
2014-08-27 15:55:08,36,Male,United States,MI,No,No,No,Sometimes,More than 1000,No,Yes,Don't know,No,No,No,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Yes,Don't know,No,,20140827 155508,male,united states,mi,,,,sometimes,1000,,yes,dont know,,,,yes,somewhat easy,,,yes,yes,maybe,yes,dont know,,
2014-08-27 15:56:37,27,Male,Brazil,,No,No,No,Rarely,6-25,No,Yes,No,Yes,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,No,No,,20140827 155637,male,brazil,,,,,rarely,625,,yes,,yes,,,dont know,somewhat easy,maybe,,,,,maybe,,,
2014-08-27 15:58:23,35,Male,Netherlands,,No,Yes,No,Never,100-500,No,Yes,Yes,No,No,No,Yes,Don't know,Yes,No,No,No,No,Maybe,Don't know,No,Nice job on the text field for gender :-),20140827 155823,male,netherlands,,,yes,,never,100500,,yes,yes,,,,yes,dont know,yes,,,,,maybe,dont know,,nice job text field gender
2014-08-27 15:59:41,32,Male,United Kingdom,,No,No,No,Never,6-25,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Yes,Yes,No,,20140827 155941,male,united kingdom,,,,,never,625,,yes,,,,,dont know,dont know,maybe,,,,,yes,yes,,
2014-08-27 15:59:47,37,M,United States,OR,No,No,No,,500-1000,No,Yes,Yes,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No,,20140827 155947,,united states,,,,,,5001000,,yes,yes,,,,dont know,dont know,maybe,maybe,,,,,dont know,,
2014-08-27 16:00:16,29,Male,United Kingdom,,No,No,No,,26-100,No,Yes,Don't know,No,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,,20140827 160016,male,united kingdom,,,,,,26100,,yes,dont know,,dont know,dont know,dont know,dont know,,,,yes,maybe,maybe,yes,,
2014-08-27 16:01:39,33,Female ,United States,CA,No,No,No,Never,500-1000,No,Yes,Yes,Not sure,Yes,Yes,Don't know,Very easy,Maybe,No,Some of them,Yes,No,No,Yes,No,I currently have the best managers I've ever worked with. I don't have any issues but one of my coworkers recently did and it was handled extremely well. ,20140827 160139,female,united states,ca,,,,never,5001000,,yes,yes,sure,yes,yes,dont know,easy,maybe,,,yes,,,yes,,currently best managers ive ever worked dont issues one coworkers recently handled extremely well
2014-08-27 16:01:52,28,Make,United States,UT,No,No,No,Sometimes,6-25,Yes,Yes,No,Yes,No,No,Don't know,Somewhat easy,Yes,Maybe,Some of them,No,No,No,Don't know,No,,20140827 160152,make,united states,ut,,,,sometimes,625,yes,yes,,yes,,,dont know,somewhat easy,yes,maybe,,,,,dont know,,
2014-08-27 16:02:16,26,Female,United States,CA,No,Yes,No,Never,26-100,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat difficult,Maybe,Maybe,Some of them,No,No,Maybe,No,No,,20140827 160216,female,united states,ca,,yes,,never,26100,,yes,dont know,sure,,,dont know,somewhat difficult,maybe,maybe,,,,maybe,,,
2014-08-27 16:03:20,27,M,United States,TX,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Don't know,No,Yes,Don't know,Don't know,Somewhat easy,Yes,No,Some of them,Yes,No,Maybe,Yes,No,,20140827 160320,,united states,tx,,yes,yes,sometimes,625,yes,yes,dont know,,yes,dont know,dont know,somewhat easy,yes,,,yes,,maybe,yes,,
2014-08-27 16:04:01,38,Male,United Kingdom,,Yes,No,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Yes,Somewhat easy,Maybe,Maybe,Some of them,Yes,No,Maybe,Yes,No,,20140827 160401,male,united kingdom,,yes,,yes,sometimes,26100,yes,yes,,,,,yes,somewhat easy,maybe,maybe,,yes,,maybe,yes,,
2014-08-27 16:06:46,57,M,United States,CA,No,Yes,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Maybe,No,No,,20140827 160646,,united states,ca,,yes,yes,rarely,1000,,yes,yes,yes,,,dont know,dont know,maybe,,,yes,,maybe,,,
2014-08-27 16:07:32,28,Male,United Kingdom,,No,No,Yes,Sometimes,More than 1000,No,Yes,No,No,No,No,No,Very difficult,Yes,Maybe,No,Some of them,No,Maybe,No,No,,20140827 160732,male,united kingdom,,,,yes,sometimes,1000,,yes,,,,,,difficult,yes,maybe,,,,maybe,,,
2014-08-27 16:10:10,26,male,France,,No,No,No,Never,6-25,No,Yes,No,Yes,No,No,Don't know,Don't know,Maybe,No,Yes,Yes,Maybe,Maybe,No,No,,20140827 161010,male,france,,,,,never,625,,yes,,yes,,,dont know,dont know,maybe,,yes,yes,maybe,maybe,,,
2014-08-27 16:11:36,42,f,Netherlands,,No,No,Yes,Rarely,100-500,Yes,Yes,Yes,Yes,No,No,Yes,Don't know,Yes,No,Some of them,No,No,Maybe,Don't know,No,,20140827 161136,f,netherlands,,,,yes,rarely,100500,yes,yes,yes,yes,,,yes,dont know,yes,,,,,maybe,dont know,,
2014-08-27 16:13:31,31,Male,United States,OR,No,No,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No,,20140827 161331,male,united states,,,,yes,sometimes,100500,yes,yes,yes,yes,yes,yes,yes,easy,,,,yes,,,yes,,
2014-08-27 16:13:40,58,Male,United States,CA,No,No,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,No,Some of them,Yes,No,Yes,Yes,No,,20140827 161340,male,united states,ca,,,yes,rarely,1000,,yes,yes,yes,yes,yes,yes,somewhat easy,maybe,,,yes,,yes,yes,,
2014-08-27 16:13:42,29,Male,United States,OH,No,No,No,Sometimes,6-25,No,Yes,Don't know,No,No,No,Don't know,Very difficult,Yes,No,No,No,No,Maybe,No,No,,20140827 161342,male,united states,oh,,,,sometimes,625,,yes,dont know,,,,dont know,difficult,yes,,,,,maybe,,,
2014-08-27 16:14:04,39,Female,United Kingdom,,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Don't know,Don't know,Yes,No,Some of them,Some of them,No,Maybe,No,Yes,,20140827 161404,female,united kingdom,,,,yes,sometimes,1000,,yes,yes,yes,,yes,dont know,dont know,yes,,,,,maybe,,yes,
2014-08-27 16:14:43,34,Male,United States,OH,No,No,No,Sometimes,6-25,Yes,Yes,Don't know,No,No,No,Don't know,Very difficult,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No,,20140827 161443,male,united states,oh,,,,sometimes,625,yes,yes,dont know,,,,dont know,difficult,maybe,,,yes,,maybe,dont know,,
2014-08-27 16:15:26,57,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Not sure,Yes,Yes,Don't know,Don't know,Maybe,Maybe,No,No,No,Maybe,Don't know,No,,20140827 161526,male,united states,ca,,,yes,sometimes,1000,,yes,yes,sure,yes,yes,dont know,dont know,maybe,maybe,,,,maybe,dont know,,
2014-08-27 16:15:33,27,Male,Germany,,No,Yes,Yes,Sometimes,6-25,No,Yes,No,Not sure,No,No,Don't know,Somewhat difficult,Yes,Maybe,Some of them,No,No,No,No,Yes,,20140827 161533,male,germany,,,yes,yes,sometimes,625,,yes,,sure,,,dont know,somewhat difficult,yes,maybe,,,,,,yes,
2014-08-27 16:16:40,23,male,Germany,,Yes,Yes,Yes,Often,26-100,Yes,Yes,Don't know,No,Don't know,Don't know,Don't know,Don't know,No,Maybe,Yes,Yes,Maybe,Yes,Don't know,No,you rock for doing this!,20140827 161640,male,germany,,yes,yes,yes,often,26100,yes,yes,dont know,,dont know,dont know,dont know,dont know,,maybe,yes,yes,maybe,yes,dont know,,rock
2014-08-27 16:16:51,18,male,Finland,,No,No,No,,500-1000,Yes,No,Don't know,No,No,Don't know,Don't know,Very easy,Yes,No,No,No,No,Maybe,Don't know,No,,20140827 161651,male,finland,,,,,,5001000,yes,,dont know,,,dont know,dont know,easy,yes,,,,,maybe,dont know,,
2014-08-27 16:17:05,30,female,United States,NY,No,No,No,,100-500,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No,,20140827 161705,female,united states,ny,,,,,100500,,yes,dont know,sure,,,dont know,dont know,maybe,,,yes,,maybe,dont know,,
2014-08-27 16:17:41,23,Male,United States,VA,No,No,No,Never,26-100,No,No,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Yes,Yes,Maybe,Yes,Yes,No,,20140827 161741,male,united states,va,,,,never,26100,,,dont know,sure,dont know,dont know,dont know,dont know,,,yes,yes,maybe,yes,yes,,
2014-08-27 16:18:44,43,M,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,Maybe,No,No,No,Yes,Don't know,No,,20140827 161844,,united states,ca,,,yes,sometimes,1000,,yes,yes,yes,yes,yes,yes,somewhat easy,yes,maybe,,,,yes,dont know,,
2014-08-27 16:19:05,18,Female,United Kingdom,,No,Yes,Yes,Sometimes,1-5,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,No,I don't have a job :D,20140827 161905,female,united kingdom,,,yes,yes,sometimes,15,yes,yes,dont know,sure,dont know,dont know,dont know,dont know,maybe,maybe,,,maybe,maybe,dont know,,dont job
2014-08-27 16:19:25,29,male,United States,IL,No,No,Yes,Rarely,6-25,No,Yes,Yes,Yes,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No,,20140827 161925,male,united states,il,,,yes,rarely,625,,yes,yes,yes,,,dont know,dont know,maybe,,,,,maybe,dont know,,
2014-08-27 16:20:36,48,M,United States,TX,No,No,No,Never,6-25,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,No,No,No,Maybe,Don't know,No,,20140827 162036,,united states,tx,,,,never,625,,yes,dont know,,,dont know,dont know,dont know,maybe,,,,,maybe,dont know,,
2014-08-27 16:20:40,43,male,Germany,,No,No,Yes,Sometimes,26-100,No,No,No,Yes,Don't know,No,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Yes,No,Yes,,20140827 162040,male,germany,,,,yes,sometimes,26100,,,,yes,dont know,,dont know,somewhat easy,maybe,,,,,yes,,yes,
2014-08-27 16:21:11,28,Female,United States,NY,No,Yes,Yes,Sometimes,26-100,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Yes,Maybe,Some of them,No,No,Maybe,Don't know,No,,20140827 162111,female,united states,ny,,yes,yes,sometimes,26100,,yes,dont know,sure,,,dont know,dont know,yes,maybe,,,,maybe,dont know,,
2014-08-27 16:21:24,30,Male,United States,CA,Yes,Yes,Yes,Often,1-5,Yes,Yes,No,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,,20140827 162124,male,united states,ca,yes,yes,yes,often,15,yes,yes,,yes,,,yes,easy,,,yes,yes,,,yes,,
2014-08-27 16:21:54,26,Male,Israel,MD,No,No,No,Sometimes,6-25,No,Yes,No,No,No,No,Yes,Very easy,Maybe,No,Some of them,Yes,No,Maybe,Yes,No,Israel has public health insurance for everyone. Everyone has free mental health coverage and it's quite good. So that explains some of my answers.,20140827 162154,male,israel,md,,,,sometimes,625,,yes,,,,,yes,easy,maybe,,,yes,,maybe,yes,,israel public health insurance everyone everyone free mental health coverage quite good explains answers
2014-08-27 16:21:55,33,Male,Italy,,No,No,No,Never,6-25,No,No,No,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,No,No,,20140827 162155,male,italy,,,,,never,625,,,,,,,dont know,dont know,maybe,maybe,,,,,,,
2014-08-27 16:22:10,31,Male,United States,CA,No,No,No,,More than 1000,No,Yes,Yes,Not sure,Don't know,Don't know,Yes,Don't know,No,No,No,Some of them,No,No,Yes,No,,20140827 162210,male,united states,ca,,,,,1000,,yes,yes,sure,dont know,dont know,yes,dont know,,,,,,,yes,,
2014-08-27 16:22:17,30,M,United States,PA,No,No,No,Rarely,100-500,No,No,Don't know,Not sure,No,No,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Don't know,No,,20140827 162217,,united states,pa,,,,rarely,100500,,,dont know,sure,,,dont know,dont know,,,,,,,dont know,,
2014-08-27 16:23:14,27,Male,Israel,,No,No,No,,26-100,No,Yes,No,No,No,No,Don't know,Somewhat difficult,Yes,No,Some of them,No,No,Maybe,No,Yes,,20140827 162314,male,israel,,,,,,26100,,yes,,,,,dont know,somewhat difficult,yes,,,,,maybe,,yes,
2014-08-27 16:25:26,24,Female,United States,CA,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,No,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Don't know,Yes,,20140827 162526,female,united states,ca,yes,yes,yes,sometimes,15,yes,yes,,,dont know,dont know,dont know,dont know,,,,,,,dont know,yes,
2014-08-27 16:26:03,25,male,United States,WA,No,No,No,,26-100,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No,,20140827 162603,male,united states,wa,,,,,26100,,yes,dont know,sure,dont know,dont know,dont know,dont know,maybe,,,,,,dont know,,
2014-08-27 16:27:04,23,Female,United States,NY,No,Yes,Yes,Often,More than 1000,No,Yes,Yes,Not sure,Don't know,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Yes,Yes,,20140827 162704,female,united states,ny,,yes,yes,often,1000,,yes,yes,sure,dont know,,dont know,dont know,maybe,,,,,,yes,yes,
2014-08-27 16:27:47,36,m,United States,TX,No,No,Yes,Sometimes,More than 1000,No,No,Yes,Not sure,No,No,Don't know,Somewhat difficult,Yes,Maybe,Some of them,No,No,No,No,Yes,Stigma is the worst. People first language is a small step but we can't get that right.,20140827 162747,,united states,tx,,,yes,sometimes,1000,,,yes,sure,,,dont know,somewhat difficult,yes,maybe,,,,,,yes,stigma worst people first language small step cant get right
2014-08-27 16:28:10,25,female,United States,CA,Yes,Yes,Yes,Often,1-5,Yes,Yes,Don't know,Not sure,No,No,Yes,Somewhat difficult,Yes,No,Some of them,No,No,Maybe,No,Yes,,20140827 162810,female,united states,ca,yes,yes,yes,often,15,yes,yes,dont know,sure,,,yes,somewhat difficult,yes,,,,,maybe,,yes,
2014-08-27 16:28:20,54,Male,United Kingdom,,No,No,Yes,Sometimes,More than 1000,Yes,No,No,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,No,No,,20140827 162820,male,united kingdom,,,,yes,sometimes,1000,yes,,,yes,yes,yes,yes,easy,,,yes,yes,maybe,maybe,,,
2014-08-27 16:29:05,34,Male,Netherlands,,No,No,No,Rarely,6-25,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,Yes,No,-,20140827 162905,male,netherlands,,,,,rarely,625,,yes,dont know,sure,dont know,dont know,dont know,somewhat easy,,,,,,maybe,yes,,
2014-08-27 16:29:23,38,female,United States,AZ,No,No,Yes,,26-100,No,Yes,Yes,Yes,No,No,Yes,Don't know,Maybe,Maybe,No,No,No,No,No,No,,20140827 162923,female,united states,az,,,yes,,26100,,yes,yes,yes,,,yes,dont know,maybe,maybe,,,,,,,
2014-08-27 16:31:16,40,Male,Ireland,,Yes,Yes,No,,More than 1000,No,Yes,No,No,No,No,No,Don't know,Yes,Maybe,Some of them,No,No,Maybe,No,Yes,,20140827 163116,male,ireland,,yes,yes,,,1000,,yes,,,,,,dont know,yes,maybe,,,,maybe,,yes,
2014-08-27 16:32:31,32,male,United Kingdom,,No,No,No,,26-100,No,Yes,No,Not sure,No,Don't know,Don't know,Don't know,No,No,No,Some of them,No,Maybe,Don't know,No,,20140827 163231,male,united kingdom,,,,,,26100,,yes,,sure,,dont know,dont know,dont know,,,,,,maybe,dont know,,
2014-08-27 16:34:18,25,Male,Germany,,No,No,No,Never,More than 1000,No,No,Don't know,Not sure,Don't know,Yes,Don't know,Don't know,No,No,Yes,Yes,No,Yes,Don't know,No,,20140827 163418,male,germany,,,,,never,1000,,,dont know,sure,dont know,yes,dont know,dont know,,,yes,yes,,yes,dont know,,
2014-08-27 16:35:02,35,Female,United States,OH,No,No,Yes,Sometimes,100-500,No,Yes,No,Yes,No,No,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,No,No,,20140827 163502,female,united states,oh,,,yes,sometimes,100500,,yes,,yes,,,dont know,dont know,yes,maybe,,,,maybe,,,
2014-08-27 16:36:57,46,male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Yes,No,,20140827 163657,male,united states,ca,,,yes,sometimes,1000,,yes,yes,yes,yes,yes,dont know,dont know,maybe,,,,,,yes,,
2014-08-27 16:39:00,42,male,United States,KS,No,No,No,Never,100-500,No,No,Yes,No,Yes,No,Don't know,Very difficult,Maybe,No,Yes,Yes,Maybe,Yes,No,No,,20140827 163900,male,united states,ks,,,,never,100500,,,yes,,yes,,dont know,difficult,maybe,,yes,yes,maybe,yes,,,
2014-08-27 16:39:01,32,male,United Kingdom,,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Yes,No,No,No,Don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,No,,20140827 163901,male,united kingdom,,,yes,yes,sometimes,625,yes,yes,yes,,,,dont know,dont know,,,yes,yes,maybe,maybe,yes,,
2014-08-27 16:40:35,47,M,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Don't know,Very easy,No,No,Some of them,Yes,No,Yes,Yes,No,,20140827 164035,,united states,ca,,yes,yes,sometimes,1000,,yes,yes,yes,yes,yes,dont know,easy,,,,yes,,yes,yes,,
2014-08-27 16:42:00,22,Male,United States,CA,No,No,No,,More than 1000,No,Yes,Yes,Not sure,Yes,Don't know,Yes,Don't know,No,No,Some of them,Yes,No,Maybe,Yes,No,,20140827 164200,male,united states,ca,,,,,1000,,yes,yes,sure,yes,dont know,yes,dont know,,,,yes,,maybe,yes,,
2014-08-27 16:42:55,33,Female,United States,NY,No,No,Yes,Sometimes,500-1000,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,Very easy,No,No,Some of them,Some of them,No,No,Don't know,No,,20140827 164255,female,united states,ny,,,yes,sometimes,5001000,yes,yes,yes,yes,yes,yes,dont know,easy,,,,,,,dont know,,
2014-08-27 16:47:48,25,f,United States,WA,No,No,No,Sometimes,6-25,No,Yes,No,No,No,No,No,Somewhat easy,Maybe,No,Some of them,No,No,No,Yes,No,,20140827 164748,f,united states,wa,,,,sometimes,625,,yes,,,,,,somewhat easy,maybe,,,,,,yes,,
2014-08-27 16:53:54,29,M,United States,CA,No,No,No,,More than 1000,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,No,No,No,Maybe,Don't know,No,,20140827 165354,,united states,ca,,,,,1000,,yes,dont know,sure,,dont know,dont know,dont know,maybe,,,,,maybe,dont know,,
2014-08-27 16:55:04,39,Male,United States,WA,No,No,No,Never,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,I work for an extremely supportive company and we are amazingly open about mental health issues. Employees often share their struggles with the whole team and receive a high level of support in return.,20140827 165504,male,united states,wa,,,,never,26100,,yes,yes,yes,yes,yes,yes,easy,,,yes,yes,,,yes,,work extremely supportive company amazingly open mental health issues employees often share struggles whole team receive high level support return
